"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"171",".@PHGSU researchers are reopening the century-old 'cold case' of the 1918 #flu pandemic to better prepare for futur… https://t.co/i9l2i19QRg",FALSE,5,NA,2018-03-07 16:30:39,TRUE,NA,"971422889986674688",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","GeorgiaStateU",1,FALSE,FALSE,NA,NA
"172","RT @CDCFlu: Do you know if you have a cold or #flu? Know the symptoms and how to protect yourself: https://t.co/ZxmsWfeeq9 https://t.co/HcZ…",FALSE,0,NA,2018-03-07 16:20:04,FALSE,NA,"971420223617294337",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","wameyokw",21,TRUE,FALSE,NA,NA
"173","It’s day 3 of flu quarantine &amp; I’m confident that Abby &amp; I are bit ready to see other people. #flu #cantleavwthehouse",FALSE,0,NA,2018-03-07 16:12:47,FALSE,NA,"971418394271670274",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JessicaBates24",0,FALSE,FALSE,NA,NA
"174","RT @AFHSBPAGE: NIAID releases a strategy for developing a universal #Flu #Vaccine. Details via @CIDRAP :
https://t.co/q7qypMSFl7",FALSE,0,NA,2018-03-07 16:07:12,FALSE,NA,"971416989456531457",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","CIDRAP",1,TRUE,FALSE,NA,NA
"175","How tech used to track the #flu could change the game for #PublicHealth response. @Sid_healthcare, @FS_healthcare e… https://t.co/CO3jPfF5O3",FALSE,0,NA,2018-03-07 16:01:11,TRUE,NA,"971415471202254850",NA,"<a href=""http://dynamicsignal.com/"" rel=""nofollow"">Dynamic Signal</a>","FS_events",0,FALSE,FALSE,NA,NA
"176","NIAID releases a strategy for developing a universal #Flu #Vaccine. Details via @CIDRAP :
https://t.co/q7qypMSFl7",FALSE,0,NA,2018-03-07 16:00:36,FALSE,NA,"971415325098078209",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","AFHSBPAGE",1,FALSE,FALSE,NA,NA
"177","#Flu or False? A great game to play during #WinterStormQuinn with @DrRedcross #UrbanUpdate Stay warm, stay smart, s… https://t.co/9GPke6rWrW",FALSE,0,NA,2018-03-07 15:56:11,TRUE,NA,"971414213091569666",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","PitchAmy",2,FALSE,FALSE,NA,NA
"178","#Flu cases reported to-date for 2017-2018 season – 8,019

To view the latest St. Charles County #flu report, please… https://t.co/lEqNkrPkXC",FALSE,2,NA,2018-03-07 15:54:55,TRUE,NA,"971413894412558336",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SCCHealth",1,FALSE,FALSE,NA,NA
"179","Deadliest Enemy is by @CIDRAP director @mtosterholm and Mark Olshaker -- also check out their op ed on this subject… https://t.co/fRQyEDOMVW",FALSE,0,NA,2018-03-07 15:52:02,TRUE,NA,"971413170047868933",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","UMNconsortium",3,FALSE,FALSE,NA,NA
"180","RT @NatlHCHCouncil: The #flu can turn into a serious illness for the healthiest among us. For people experiencing #homelessness, the flu ma…",FALSE,0,NA,2018-03-07 15:52:01,FALSE,NA,"971413165627117568",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","BHCHP",3,TRUE,FALSE,NA,NA
"181","I hate being sick <ed><U+00A0><U+00BE><ed><U+00B4><U+0092> #Flu",FALSE,0,NA,2018-03-07 15:50:38,FALSE,NA,"971412820171591681",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MySizeBarbie85",0,FALSE,FALSE,NA,NA
"182","RT @LotusOak: #STUDY: #Homeopathy Is Useful for Prevention of #Flu &amp; Acute Respiratory Tract Infections

https://t.co/X1xosexKlS https://t.…",FALSE,0,NA,2018-03-07 15:49:07,FALSE,NA,"971412438418681858",NA,"<a href=""http://facebook.com/burnayeva"" rel=""nofollow"">LotusOak</a>","LotusOak",12,TRUE,FALSE,NA,NA
"183","Did you know that your #dog can get the #flu? Here are a few important things that you should know if your pet gets… https://t.co/hyW7pBOyEe",FALSE,1,NA,2018-03-07 15:45:09,TRUE,NA,"971411439155056641",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","DogiZone",0,FALSE,FALSE,NA,NA
"184","Did You Know?  #Flu tip:  Not everyone who gets the flu will have a fever.  Learn more about the symptoms of #flu h… https://t.co/aaFUnEnmPD",FALSE,0,NA,2018-03-07 15:38:58,TRUE,NA,"971409882267181057",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","rosscohealth",0,FALSE,FALSE,NA,NA
"185","RT @CDPHga: #Flu is widespread in Georgia, and still hasn't peaked yet! Flu season can last through April, and sometimes May. As long as #f…",FALSE,0,NA,2018-03-07 15:35:28,FALSE,NA,"971408999928287232",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","okieinatlanta",1,TRUE,FALSE,NA,NA
"186","RT @CDCFlu: Clinicians: Download resources and digital tools to help you communicate the latest information about #flu here:
https://t.co/S…",FALSE,0,NA,2018-03-07 15:30:49,FALSE,NA,"971407832590487554",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DCASIP_duke",14,TRUE,FALSE,NA,NA
"187","Finally over the #flu . Started last Wednesday and today I feel almost normal.",FALSE,1,NA,2018-03-07 15:20:28,FALSE,NA,"971405227629973504",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Kim_Larocque",0,FALSE,FALSE,NA,NA
"188","RT @CDCFlu: #Flu and the common cold are both respiratory illnesses, but they are caused by different viruses. Find out more about the diff…",FALSE,0,NA,2018-03-07 15:16:23,FALSE,NA,"971404199152975873",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JMUHealthCenter",104,TRUE,FALSE,NA,NA
"189","#flu #shots #alternativenews #alternativehealth #winter #season https://t.co/a25NEnQ93J",FALSE,0,NA,2018-03-07 15:13:22,FALSE,NA,"971403440546033666",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","WorldTruthTV",0,FALSE,FALSE,NA,NA
"190","How #vaccination is helping to prevent another #flu pandemic https://t.co/Mkdmco22tc via @ConversationUS https://t.co/jiYFS38L61",FALSE,0,NA,2018-03-07 15:02:06,FALSE,NA,"971400603288170496",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","NYITGlobal",0,FALSE,FALSE,NA,NA
"191","RT @famfightflu: Its #EmployeeAppreciation day and what better way to say thank you than protecting your space from the #flu virus? Wipe do…",FALSE,0,NA,2018-03-07 15:02:03,FALSE,NA,"971400590986276864",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SpaceshipsLB",3,TRUE,FALSE,NA,NA
"192","RT @claymohealth: We are continuing to see decreases week to week in the number of #flu cases reported! It is likely we will continue to se…",FALSE,0,NA,2018-03-07 15:00:54,FALSE,NA,"971400300778139649",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KCNorthlandInfo",1,TRUE,FALSE,NA,NA
"193","The number of #flu-related deaths in #Romania stands at 84, the National Centre for Infectious Disease Surveillance… https://t.co/SjS8h6wKH9",FALSE,0,NA,2018-03-07 14:57:29,TRUE,NA,"971399442048999424",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RRInternational",0,FALSE,FALSE,NA,NA
"194","We are continuing to see decreases week to week in the number of #flu cases reported! It is likely we will continue… https://t.co/rtdJTfkPDD",FALSE,1,NA,2018-03-07 14:57:23,TRUE,NA,"971399418384732161",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","claymohealth",1,FALSE,FALSE,NA,NA
"195","RT @LotusOak: #STUDY: #Homeopathy Is Useful for Prevention of #Flu &amp; Acute Respiratory Tract Infections

https://t.co/X1xosexKlS https://t.…",FALSE,0,NA,2018-03-07 14:57:21,FALSE,NA,"971399408704212995",NA,"<a href=""http://facebook.com/burnayeva"" rel=""nofollow"">LotusOak</a>","LotusOak",4,TRUE,FALSE,NA,NA
"196","If you get the #flu, it’s not just the chills and body aches you have to worry about. For adults older than 35, the… https://t.co/g6q6VNirsy",FALSE,0,NA,2018-03-07 14:45:16,TRUE,NA,"971396369675059200",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","PCP_Florida",0,FALSE,FALSE,NA,NA
"197","RT @SeemaJJIC: Very proud to help bring this forward. Public engagement is critical to solving serious health challenges like #flu #Champio…",FALSE,0,NA,2018-03-07 14:45:04,FALSE,NA,"971396317271355392",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RS_Flinn",1,TRUE,FALSE,NA,NA
"198","#Arkansas: State's #flu deaths rise to 184; deadliest season expected to end in 5 weeks - Arkansas Online https://t.co/ssVsg4Ut5D",FALSE,0,NA,2018-03-07 14:35:04,FALSE,NA,"971393800672370689",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","FluNearYou",0,FALSE,FALSE,NA,NA
"199","Don't take chances with the #flu. Visit the doctor if you experience any of these symptoms. https://t.co/RxHFqrHMpS… https://t.co/yGfZQWwb9l",FALSE,0,NA,2018-03-07 14:29:32,TRUE,NA,"971392410440810496",NA,"<a href=""http://dynamicsignal.com/"" rel=""nofollow"">Dynamic Signal</a>","xAramisx",0,FALSE,FALSE,NA,NA
"200","I notice no one is pushing the #flu agenda #flushot guess it all died down, what a joke, oh, I still don't have the… https://t.co/kJRWGibayJ",FALSE,0,NA,2018-03-07 14:27:58,TRUE,NA,"971392015291375617",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","darlashine",0,FALSE,FALSE,NA,NA
"201","Bars stayed open and churches closed during Spanish #flu epidemic of 1918 in Southern Illinois. #history #archive

https://t.co/vYyERXfLAQ",FALSE,1,NA,2018-03-07 14:22:09,FALSE,NA,"971390549424005121",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BND_HeidiW",0,FALSE,FALSE,NA,NA
"202","The only good part about being sick #princesslola<ed><U+00A0><U+00BD><ed><U+00B1><U+0091> #dizzy #flu #ugh #sick <ed><U+00A0><U+00BD><ed><U+00B8><U+00B3><ed><U+00A0><U+00BE><ed><U+00B4><U+00A2><ed><U+00A0><U+00BD><ed><U+00B8><U+00B7> https://t.co/52UE1uYj5K",FALSE,0,NA,2018-03-07 14:21:48,FALSE,NA,"971390462694174720",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","hidingout2",0,FALSE,FALSE,NA,NA
"203","#EnrollingClinicalTrialFlu #FLU #MiamiClinicalTrials #Miami https://t.co/XEjEo6GCU9",FALSE,1,NA,2018-03-07 14:15:03,FALSE,NA,"971388763904626689",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","advpharmamiami",0,FALSE,FALSE,NA,NA
"204","Don't take chances with the #flu. Visit the doctor if you experience any of these symptoms. https://t.co/o4wjRGN4Uj… https://t.co/tDtdS35DuU",FALSE,0,NA,2018-03-07 14:11:16,TRUE,NA,"971387809792606208",NA,"<a href=""http://dynamicsignal.com/"" rel=""nofollow"">Dynamic Signal</a>","TamTown08",0,FALSE,FALSE,NA,NA
"205","Very proud to help bring this forward. Public engagement is critical to solving serious health challenges like #flu… https://t.co/iTMiAT5lp1",FALSE,2,NA,2018-03-07 14:08:51,TRUE,NA,"971387202327506944",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SeemaJJIC",1,FALSE,FALSE,NA,NA
"206","Excited to be here for this tonight to hear experts discuss #flu Public engagement is critical to addressing seriou… https://t.co/uJ9AvJvenl",FALSE,3,NA,2018-03-07 14:06:34,TRUE,NA,"971386628752199681",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","VAmann",0,FALSE,FALSE,NA,NA
"207","RT @OhioHealth: This #fluseason has been rough. Check out our 2018 #flu report for answers to your questions and wa… https://t.co/ZyfVe4U5U9",FALSE,0,NA,2018-03-07 14:01:37,TRUE,NA,"971385383899541504",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","psisolutions",0,FALSE,FALSE,NA,NA
"208","7 Kid Friendly Cold Remedies https://t.co/yPikeDxNOh #kids #flu",FALSE,0,NA,2018-03-07 13:59:29,FALSE,NA,"971384845329874944",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","LauraKellyPifer",0,FALSE,FALSE,NA,NA
"209","Crowded Shelters And A Vicious #Flu Brew Perfect Storm For The #Homeless https://t.co/JoUABzYFrb via @khnews @caheredia21 #homelessness",FALSE,0,NA,2018-03-07 13:57:53,FALSE,NA,"971384442622218240",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kathleenhayden",0,FALSE,FALSE,NA,NA
"210","How are historical disease detectives solving mysteries of the 1918 flu? @PHGSU professor of mathematical epidemiol… https://t.co/RVrHx26lq9",FALSE,2,NA,2018-03-07 13:55:08,TRUE,NA,"971383749660348417",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","GSU_Research",0,FALSE,FALSE,NA,NA
"211","-  #Flu
~ #SinusInfection
+  #Strep https://t.co/zpTbXVWmN6",FALSE,0,NA,2018-03-07 13:45:49,FALSE,NA,"971381406726311936",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","fuzzygreysocks",0,FALSE,FALSE,NA,NA
"212","4 (misguided) excuses for skipping the #flu #vaccine https://t.co/TIs6yJPZdJ via @ElsevierConnect #GetVaccinated to… https://t.co/4jWnxoHStL",FALSE,2,NA,2018-03-07 13:45:15,TRUE,NA,"971381263373406208",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","NFIDvaccines",1,FALSE,FALSE,NA,NA
"213","RT @CDCFlu: Clinicians: Download resources and digital tools to help you communicate the latest information about #flu here:
https://t.co/S…",FALSE,0,NA,2018-03-07 13:33:39,FALSE,NA,"971378345500971008",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","delamed",14,TRUE,FALSE,NA,NA
"214","RT @CDCFlu: Do you know if you have a cold or #flu? Know the symptoms and how to protect yourself: https://t.co/ZxmsWfeeq9 https://t.co/HcZ…",FALSE,0,NA,2018-03-07 13:32:32,FALSE,NA,"971378064767770629",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","delamed",21,TRUE,FALSE,NA,NA
"215","RT @LotusOak: Animal #STUDY: #Flu #Vaccine Enhances Colonization of STREP &amp; STAPH Bacteria

https://t.co/n3VoEPPDEU
#LearnTheRisk https://t…",FALSE,0,NA,2018-03-07 13:26:25,FALSE,NA,"971376524308942851",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","Just4TheCause",4,TRUE,FALSE,NA,NA
"216","Home remedies for phlegm and mucus https://t.co/Nj6FOQ7WVm #flu https://t.co/RFIRniCIBU",FALSE,0,NA,2018-03-07 13:10:08,FALSE,NA,"971372426079735809",NA,"<a href=""http://www.medicalnewstoday.com"" rel=""nofollow"">MedicalNewsToday</a>","mnt_flu",0,FALSE,FALSE,NA,NA
"217","My throat feels like i have been yry to rap Yoongi's part in cypher...any cypher, like how the...? #BTSARMY… https://t.co/b15Vo10kXg",FALSE,2,NA,2018-03-07 13:05:54,TRUE,NA,"971371361741541376",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","iamthetigg",3,FALSE,FALSE,NA,NA
"218",". @US_FDA Committee Chooses #Flu Vaccine Strains for 2018-19 #FluSeason via @Drug_watch https://t.co/IMd9pl1qw4 https://t.co/MfiwDkUaSw",FALSE,0,NA,2018-03-07 13:03:02,FALSE,NA,"971370640178667520",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","DrugwatchTerry",0,FALSE,FALSE,NA,NA
"219","Despite push for a universal #flu #vaccine, the ‘holy grail’ stays out of reach; experts say we're not there yet… https://t.co/AlE4XAeC4o",FALSE,0,NA,2018-03-07 13:01:59,TRUE,NA,"971370374045855744",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","immunizenjnow",0,FALSE,FALSE,NA,NA
"220","RT @BreannaFuss: #Flu has peaked in @ErieCountyNY, but is still widespread. @KatieGibasTV breaks it all down: https://t.co/qMe1eAHaeM",FALSE,0,NA,2018-03-07 12:58:40,FALSE,NA,"971369542428618752",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","KatieGibasTV",1,TRUE,FALSE,NA,NA
"221","#Flu has peaked in @ErieCountyNY, but is still widespread. @KatieGibasTV breaks it all down: https://t.co/qMe1eAHaeM",FALSE,1,NA,2018-03-07 12:54:08,FALSE,NA,"971368399916949504",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BreannaFuss",1,FALSE,FALSE,NA,NA
"222","RT @TruNews: Medical Professor Says #Flu Pandemic Lurking https://t.co/2HxAhSjeWm https://t.co/s15fDuLpu8",FALSE,0,NA,2018-03-07 12:13:29,FALSE,NA,"971358169556451329",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Jess_Luvs_Trump",8,TRUE,FALSE,NA,NA
"223","Animal #STUDY: #Flu #Vaccine Enhances Colonization of STREP &amp; STAPH Bacteria

https://t.co/n3VoEPPDEU
#LearnTheRisk https://t.co/5pJ0Umm2fL",FALSE,0,NA,2018-03-07 12:10:13,FALSE,NA,"971357350492860416",NA,"<a href=""http://facebook.com/burnayeva"" rel=""nofollow"">LotusOak</a>","LotusOak",4,FALSE,FALSE,NA,NA
"224","RT @rebeclove1: “Worse #flu season in 7 years and our staff has gone the extra mile” “Highest #patient satisfaction scores ever last year f…",FALSE,0,NA,2018-03-07 12:03:15,FALSE,NA,"971355594769788929",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","JenKenward",1,TRUE,FALSE,NA,NA
"225","“Worse #flu season in 7 years and our staff has gone the extra mile” “Highest #patient satisfaction scores ever las… https://t.co/rmdHmdzQW0",FALSE,1,NA,2018-03-07 12:02:10,TRUE,NA,"971355324736327680",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rebeclove1",1,FALSE,FALSE,NA,NA
"226","RT @MayoClinic: How a #flu shot can lower your risk of a #HeartAttack https://t.co/N4BlQhsKy6. via @ajc",FALSE,0,NA,2018-03-07 11:53:45,FALSE,NA,"971353205325094912",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BCBSRI",20,TRUE,FALSE,NA,NA
"227","RT @OscilloUSA: #Garlic is one #superfood that may help ward off colds or #flu! Learn more at https://t.co/ivaKEDKpZg. #WellnessNaturally h…",FALSE,0,NA,2018-03-07 11:52:12,FALSE,NA,"971352813275004928",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jboudazin",2,TRUE,FALSE,NA,NA
"228","RT @BoironUSA: #Garlic is one #superfood that may help ward off colds or #flu! Learn more at https://t.co/Nn3hlEFAbg. #WellnessNaturally ht…",FALSE,0,NA,2018-03-07 11:51:10,FALSE,NA,"971352555744735232",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jboudazin",1,TRUE,FALSE,NA,NA
"229","RT @MayoClinic: How a #flu shot can lower your risk of a #HeartAttack https://t.co/N4BlQhsKy6. via @ajc",FALSE,0,NA,2018-03-07 11:47:42,FALSE,NA,"971351681383350272",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Suraghs",20,TRUE,FALSE,NA,NA
"230","RT @CDCFlu: #FluFact: Did you know you can get #flu more than once a season? More than one flu virus is circulating, which is why flu vacci…",FALSE,0,NA,2018-03-07 11:43:06,FALSE,NA,"971350522589536258",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rxview_info",136,TRUE,FALSE,NA,NA
"231","RT @unmc: .@UNMC_ID’s Mark Rupp, M.D., explains what went wrong with this year’s #flu vaccine in this segment of @cnn Health Minute. #FluSe…",FALSE,0,NA,2018-03-07 11:42:38,FALSE,NA,"971350407019626497",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","unmccahp",7,TRUE,FALSE,NA,NA
"232","RT @LotusOak: Guillain Barré Syndrome is #1 in #Vaccine #Injury Compensations due to #Flu Shots

https://t.co/9I1VB1kfBi https://t.co/7SNSo…",FALSE,0,NA,2018-03-07 11:30:02,FALSE,NA,"971347234523672576",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","katalin_pota",45,TRUE,FALSE,NA,NA
"233","RT @joegooding: If you are considering the #flu shot, please read this first. You won't regret it... #Vaccines #FluShot #PARaven https://t.…",FALSE,0,NA,2018-03-07 11:19:10,FALSE,NA,"971344501104144385",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Jeh57John",240,TRUE,FALSE,NA,NA
"234","RT @LotusOak: Guillain Barré Syndrome is #1 in #Vaccine #Injury Compensations due to #Flu Shots

https://t.co/9I1VB1kfBi https://t.co/7SNSo…",FALSE,0,NA,2018-03-07 10:44:24,FALSE,NA,"971335750787547137",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","JaneAikens",45,TRUE,FALSE,NA,NA
"235","RT @LotusOak: Guillain Barré Syndrome is #1 in #Vaccine #Injury Compensations due to #Flu Shots

https://t.co/9I1VB1kfBi https://t.co/7SNSo…",FALSE,0,NA,2018-03-07 10:38:44,FALSE,NA,"971334324145487872",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","WhoOwnsTheMedia",45,TRUE,FALSE,NA,NA
"236","RT @LotusOak: Guillain Barré Syndrome is #1 in #Vaccine #Injury Compensations due to #Flu Shots

https://t.co/9I1VB1kfBi https://t.co/7SNSo…",FALSE,0,NA,2018-03-07 10:37:07,FALSE,NA,"971333917667090432",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Samarino1776",45,TRUE,FALSE,NA,NA
"237","Two days back to back of #exercise after 3 weeks off with #flu feels good. Now it’s down to #business @Stitch_DigDeep @YouinMind_org",FALSE,3,NA,2018-03-07 10:27:01,FALSE,NA,"971331376917204992",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheMktngCoach",0,FALSE,FALSE,NA,NA
"238","Are your #Kids having a hard time #sleeping because of #cold and #flu ? Apply @Herbion_US Chest Rub and let them dr… https://t.co/mdN3qwOWKW",FALSE,0,NA,2018-03-07 10:26:33,TRUE,NA,"971331261137645568",NA,"<a href=""https://ads-api.twitter.com"" rel=""nofollow"">Twitter Ads Composer</a>","Herbion_US",0,FALSE,FALSE,NA,NA
"239","RT @LotusOak: Guillain Barré Syndrome is #1 in #Vaccine #Injury Compensations due to #Flu Shots

https://t.co/9I1VB1kfBi https://t.co/7SNSo…",FALSE,0,NA,2018-03-07 10:22:56,FALSE,NA,"971330349182607360",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NG1260",45,TRUE,FALSE,NA,NA
"240","RT @LotusOak: Guillain Barré Syndrome is #1 in #Vaccine #Injury Compensations due to #Flu Shots

https://t.co/9I1VB1kfBi https://t.co/7SNSo…",FALSE,0,NA,2018-03-07 10:22:37,FALSE,NA,"971330269583167488",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","GarionCoyote",45,TRUE,FALSE,NA,NA
"241","RT @LotusOak: Guillain Barré Syndrome is #1 in #Vaccine #Injury Compensations due to #Flu Shots

https://t.co/9I1VB1kfBi https://t.co/7SNSo…",FALSE,0,NA,2018-03-07 10:21:21,FALSE,NA,"971329950778355712",NA,"<a href=""http://facebook.com/burnayeva"" rel=""nofollow"">LotusOak</a>","LotusOak",45,TRUE,FALSE,NA,NA
"242","RT @LotusOak: #Thimerosal, #Mercury-Based Preservative, Neurotoxin &amp; Known Carcinogen Is Still In Multi-Dose #Flu #Vaccines https://t.co/dg…",FALSE,0,NA,2018-03-07 10:09:57,FALSE,NA,"971327082901929984",NA,"<a href=""http://facebook.com/burnayeva"" rel=""nofollow"">LotusOak</a>","LotusOak",7,TRUE,FALSE,NA,NA
"243","#STUDY in CID: #Flu Shot Induces 4.4-Fold Increase in Non-Flu Acute Respiratory Infections

https://t.co/ArZpuVNsYA https://t.co/STb03HK1NG",FALSE,2,NA,2018-03-07 09:53:02,FALSE,NA,"971322823473008640",NA,"<a href=""http://facebook.com/burnayeva"" rel=""nofollow"">LotusOak</a>","LotusOak",0,FALSE,FALSE,NA,NA
"244","Why I believe a killer #flu #pandemic is lurking just beyond the corner https://t.co/qdFXacVo1e @ReemaZak @Nawalhafez @Anola79",FALSE,0,NA,2018-03-07 09:10:23,FALSE,NA,"971312090408542213",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","yazeidhafith",0,FALSE,FALSE,NA,NA
"245","RT @LotusOak: #STUDY: #Homeopathy Is Useful for Prevention of #Flu &amp; Acute Respiratory Tract Infections

https://t.co/X1xosexKlS https://t.…",FALSE,0,NA,2018-03-07 08:58:24,FALSE,NA,"971309074645225472",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","8greatyears",4,TRUE,FALSE,NA,NA
"246","RT @ACCmediacenter: #HeartFailure patients vaccinated for #influenza are at a significantly lower risk of dying, both during #flu season an…",FALSE,0,NA,2018-03-07 08:46:35,FALSE,NA,"971306102456537088",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CORMEDICO",17,TRUE,FALSE,NA,NA
"247","RT @unmc: .@UNMC_ID’s Mark Rupp, M.D., explains what went wrong with this year’s #flu vaccine in this segment of @cnn Health Minute. #FluSe…",FALSE,0,NA,2018-03-07 08:44:30,FALSE,NA,"971305577778499584",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","marehan777",7,TRUE,FALSE,NA,NA
"248","RT @LifeExtension: Don't let the dreaded #flu catch you! Check out our comprehensive guide here: https://t.co/zL4k77aEES",FALSE,0,NA,2018-03-07 06:51:44,FALSE,NA,"971277197871845376",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","SmithMichele59",3,TRUE,FALSE,NA,NA
"249","RT @ACCmediacenter: #HeartFailure patients vaccinated for #influenza are at a significantly lower risk of dying, both during #flu season an…",FALSE,0,NA,2018-03-07 06:06:25,FALSE,NA,"971265796084322304",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TV_Bartolotta",17,TRUE,FALSE,NA,NA
"250","Don't let the dreaded #flu catch you! Check out our comprehensive guide here: https://t.co/zL4k77aEES",FALSE,1,NA,2018-03-07 06:03:17,FALSE,NA,"971265007483785216",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","LifeExtension",3,FALSE,FALSE,NA,NA
